#Detector,X,Y,Usage,Trap_Type
1788442_628541_BS,1788442,628541,11000,/ BS
1789156_603334_RT,1789156,603334,00011,/ RT
1789218_603332_RT,1789218,603332,01011,/ RT
1789360_595777_RT,1789360,595777,01110,/ RT
1789468_625004_RT,1789468,625004,11111,/ RT
1789747_603038_RT,1789747,603038,11100,/ RT
1789940_594591_RT,1789940,594591,01110,/ RT
1790189_602996_RT,1790189,602996,11111,/ RT
1790317_592874_RT,1790317,592874,01110,/ RT
1790476_592417_RT,1790476,592417,01110,/ RT
1790567_592183_RT,1790567,592183,01110,/ RT
1790697_625156_BS,1790697,625156,11111,/ BS
1791068_621545_RT,1791068,621545,11111,/ RT
1791294_591554_RT,1791294,591554,01110,/ RT
1792669_590604_RT,1792669,590604,01110,/ RT
1792802_620582_BS,1792802,620582,11111,/ BS
1793796_590493_RT,1793796,590493,01110,/ RT
1795633_542660_RT,1795633,542660,10110,/ RT
1796674_618120_BS,1796674,618120,11111,/ BS
1800172_617621_RT,1800172,617621,11111,/ RT
1800388_617635_RT,1800388,617635,11111,/ RT
1800438_617621_RT,1800438,617621,11111,/ RT
1801014_525627_RT,1801014,525627,11110,/ RT
1802304_539864_RT,1802304,539864,11110,/ RT
1803151_574312_RT,1803151,574312,11110,/ RT
1803318_596805_RT,1803318,596805,11110,/ RT
1803371_621692_RT,1803371,621692,11111,/ RT
1803534_574439_RT,1803534,574439,01110,/ RT
1803640_621272_RT,1803640,621272,11111,/ RT
1803643_596075_RT,1803643,596075,11110,/ RT
1803794_523733_RT,1803794,523733,11110,/ RT
1804013_600651_RT,1804013,600651,11110,/ RT
1804091_574248_RT,1804091,574248,11110,/ RT
1804124_595419_RT,1804124,595419,11110,/ RT
1804401_523227_RT,1804401,523227,11110,/ RT
1804522_600988_RT,1804522,600988,11110,/ RT
1804770_602365_RT,1804770,602365,11110,/ RT
1805004_522863_RT,1805004,522863,11110,/ RT
1805464_591691_RT,1805464,591691,11110,/ RT
1805630_573275_RT,1805630,573275,11110,/ RT
1805639_573284_RT,1805639,573284,01000,/ RT
1806532_581218_RT,1806532,581218,01110,/ RT
1806642_520312_RT,1806642,520312,11110,/ RT
1807357_518181_RT,1807357,518181,11110,/ RT
1807502_529644_RT,1807502,529644,11110,/ RT
1808204_520329_RT,1808204,520329,11110,/ RT
1809252_530490_RT,1809252,530490,11110,/ RT
1809281_521202_RT,1809281,521202,11110,/ RT
1809865_522556_RT,1809865,522556,11110,/ RT
1812349_587174_RT,1812349,587174,11110,/ RT
1812487_538588_RT,1812487,538588,11110,/ RT
1812739_566325_RT,1812739,566325,01110,/ RT
1813120_566989_RT,1813120,566989,01110,/ RT
1816699_567629_RT,1816699,567629,11110,/ RT
1816719_567016_RT,1816719,567016,11110,/ RT
1817199_525595_RT,1817199,525595,11110,/ RT
1817396_541463_RT,1817396,541463,00110,/ RT
1817478_525317_RT,1817478,525317,11110,/ RT
1817699_550277_RT,1817699,550277,11110,/ RT
1817733_567109_RT,1817733,567109,11110,/ RT
1818378_523175_RT,1818378,523175,11110,/ RT
1818411_549795_RT,1818411,549795,11110,/ RT
1819046_549532_RT,1819046,549532,11110,/ RT
1819847_522150_RT,1819847,522150,11110,/ RT
1823885_521020_RT,1823885,521020,11110,/ RT
1824161_548911_RT,1824161,548911,11110,/ RT
1825507_519848_RT,1825507,519848,11110,/ RT
1825539_548080_RT,1825539,548080,11110,/ RT
1825999_519799_RT,1825999,519799,11110,/ RT
1827325_509718_RT,1827325,509718,11110,/ RT
1828080_541038_RT,1828080,541038,11110,/ RT
1828309_509861_RT,1828309,509861,11110,/ RT
1828739_546779_RT,1828739,546779,11110,/ RT
1828756_547519_RT,1828756,547519,11110,/ RT
1828867_545811_RT,1828867,545811,11110,/ RT
1828909_545160_RT,1828909,545160,11110,/ RT
1829237_511597_RT,1829237,511597,10000,/ RT
1829415_545540_RT,1829415,545540,11110,/ RT
1829653_537305_RT,1829653,537305,11110,/ RT
1829841_511691_RT,1829841,511691,11110,/ RT
1831216_513800_RT,1831216,513800,11110,/ RT
1831888_513915_RT,1831888,513915,11110,/ RT
1833918_514891_RT,1833918,514891,11110,/ RT
1834153_520765_RT,1834153,520765,11110,/ RT
1835466_514964_RT,1835466,514964,11110,/ RT
1835934_523640_RT,1835934,523640,11000,/ RT
1836908_512605_RT,1836908,512605,11110,/ RT
1837122_523887_RT,1837122,523887,11110,/ RT
1838233_515102_RT,1838233,515102,11110,/ RT
1838338_528891_RT,1838338,528891,00110,/ RT
1839034_528582_RT,1839034,528582,00110,/ RT
1841631_518042_RT,1841631,518042,11110,/ RT
1841702_517917_RT,1841702,517917,11110,/ RT
1841925_524724_RT,1841925,524724,11110,/ RT
1843080_524980_RT,1843080,524980,00100,/ RT
1845328_514971_RT,1845328,514971,11110,/ RT
1845788_527596_RT,1845788,527596,11110,/ RT
1846748_512477_RT,1846748,512477,11100,/ RT
1847431_513372_RT,1847431,513372,11110,/ RT
1847811_528526_RT,1847811,528526,11110,/ RT
1847970_528590_RT,1847970,528590,11110,/ RT
1848706_514987_RT,1848706,514987,11110,/ RT
1849238_528925_RT,1849238,528925,11110,/ RT
1850607_517681_RT,1850607,517681,11110,/ RT
1850631_529874_RT,1850631,529874,11100,/ RT
1852365_519412_RT,1852365,519412,11110,/ RT
1853610_520325_RT,1853610,520325,11110,/ RT
1856962_521236_RT,1856962,521236,11110,/ RT
1857237_523169_RT,1857237,523169,11110,/ RT
1857260_520324_RT,1857260,520324,11110,/ RT
1857468_519516_RT,1857468,519516,11110,/ RT
1859836_524525_RT,1859836,524525,11110,/ RT
