#Detector,X,Y,Usage,Trap_Type
1598562_777933_BS,1598562,777933,0001,/ BS
1598596_737436_BS,1598596,737436,0010,/ BS
1598710_765730_BS,1598710,765730,0010,/ BS
1598789_751700_BS,1598789,751700,1000,/ BS
1599106_749216_BS,1599106,749216,0100,/ BS
1599544_764725_BS,1599544,764725,0001,/ BS
1599629_756958_BS,1599629,756958,1000,/ BS
1599639_774232_BS,1599639,774232,0001,/ BS
1599659_771709_BS,1599659,771709,0010,/ BS
1599707_730307_BS,1599707,730307,1000,/ BS
1599787_762029_BS,1599787,762029,0001,/ BS
1599802_777687_BS,1599802,777687,0010,/ BS
1599961_728319_BS,1599961,728319,0010,/ BS
1600356_745739_BS,1600356,745739,0001,/ BS
1600616_737390_BS,1600616,737390,0001,/ BS
1600926_728645_BS,1600926,728645,0100,/ BS
1601065_744921_BS,1601065,744921,0010,/ BS
1601619_724795_BS,1601619,724795,0001,/ BS
1602128_741320_BS,1602128,741320,0100,/ BS
1603071_757600_BS,1603071,757600,1000,/ BS
1603117_720947_BS,1603117,720947,0010,/ BS
1603519_744628_BS,1603519,744628,0001,/ BS
1603765_719818_BS,1603765,719818,0001,/ BS
1604380_721310_BS,1604380,721310,0100,/ BS
1604532_741425_BS,1604532,741425,0010,/ BS
1604656_753863_BS,1604656,753863,0100,/ BS
1605023_763606_BS,1605023,763606,0010,/ BS
1605064_762501_BS,1605064,762501,0010,/ BS
1605363_741228_BS,1605363,741228,1000,/ BS
1605426_740731_BS,1605426,740731,0100,/ BS
1605515_777104_BS,1605515,777104,0100,/ BS
1605549_761856_BS,1605549,761856,0100,/ BS
1605726_777030_BS,1605726,777030,1000,/ BS
1605975_739590_BS,1605975,739590,0100,/ BS
1606338_738323_BS,1606338,738323,0010,/ BS
1606843_735156_BS,1606843,735156,0001,/ BS
1607031_721851_BS,1607031,721851,0010,/ BS
1607035_716298_BS,1607035,716298,1000,/ BS
1607251_764295_BS,1607251,764295,0100,/ BS
1607371_765724_BS,1607371,765724,1000,/ BS
1607983_764086_BS,1607983,764086,0001,/ BS
1608731_750344_BS,1608731,750344,0010,/ BS
1608822_728340_BS,1608822,728340,0010,/ BS
1608918_770165_BS,1608918,770165,0001,/ BS
1609003_754520_BS,1609003,754520,1000,/ BS
1609042_762100_BS,1609042,762100,1000,/ BS
1609328_749612_BS,1609328,749612,0001,/ BS
1609774_724826_BS,1609774,724826,0100,/ BS
1609959_724951_BS,1609959,724951,1000,/ BS
1610339_730654_BS,1610339,730654,0001,/ BS
1611156_759744_BS,1611156,759744,0001,/ BS
1611680_778498_BS,1611680,778498,1000,/ BS
1611687_760316_BS,1611687,760316,0010,/ BS
1611733_765474_BS,1611733,765474,1000,/ BS
1611944_777218_BS,1611944,777218,0010,/ BS
1611982_769041_BS,1611982,769041,0010,/ BS
1612435_778897_BS,1612435,778897,0100,/ BS
1612598_750030_BS,1612598,750030,1000,/ BS
1612715_752267_BS,1612715,752267,0001,/ BS
1612954_718063_BS,1612954,718063,0001,/ BS
1613199_723244_BS,1613199,723244,0100,/ BS
1613313_734972_BS,1613313,734972,0010,/ BS
1613362_739321_BS,1613362,739321,0001,/ BS
1613425_722263_BS,1613425,722263,1000,/ BS
1613865_744839_BS,1613865,744839,0010,/ BS
1614112_749213_BS,1614112,749213,0100,/ BS
1614167_767704_BS,1614167,767704,0100,/ BS
1614357_762274_BS,1614357,762274,0100,/ BS
1614520_777547_BS,1614520,777547,0001,/ BS
1614610_744530_BS,1614610,744530,0001,/ BS
1615938_771971_BS,1615938,771971,0001,/ BS
1616424_742944_BS,1616424,742944,0100,/ BS
1616520_739826_BS,1616520,739826,0100,/ BS
1616659_730856_BS,1616659,730856,1000,/ BS
1617265_719018_BS,1617265,719018,0001,/ BS
1617408_769128_BS,1617408,769128,1000,/ BS
1617421_761150_BS,1617421,761150,0010,/ BS
1617758_740388_BS,1617758,740388,1000,/ BS
1618089_769316_BS,1618089,769316,0010,/ BS
1618483_770175_BS,1618483,770175,0100,/ BS
1618707_777880_BS,1618707,777880,0001,/ BS
1618884_720537_BS,1618884,720537,0010,/ BS
1619105_741671_BS,1619105,741671,1000,/ BS
1619138_754804_BS,1619138,754804,0001,/ BS
1619602_740926_BS,1619602,740926,0010,/ BS
1619802_728329_BS,1619802,728329,0001,/ BS
1620050_776032_BS,1620050,776032,0100,/ BS
1620070_745935_BS,1620070,745935,0001,/ BS
1620228_754944_BS,1620228,754944,0010,/ BS
1620574_763270_BS,1620574,763270,0001,/ BS
1620587_726914_BS,1620587,726914,0010,/ BS
1620688_742681_BS,1620688,742681,0100,/ BS
1620966_728679_BS,1620966,728679,0100,/ BS
1621030_739998_BS,1621030,739998,0100,/ BS
1621362_728730_BS,1621362,728730,1000,/ BS
1621483_741975_BS,1621483,741975,0010,/ BS
1621649_720184_BS,1621649,720184,1000,/ BS
1621788_719091_BS,1621788,719091,0100,/ BS
1622089_730136_BS,1622089,730136,0001,/ BS
1622448_738361_BS,1622448,738361,1000,/ BS
1622792_755372_BS,1622792,755372,0100,/ BS
1623099_775815_BS,1623099,775815,0010,/ BS
1623164_727244_BS,1623164,727244,0010,/ BS
1623203_734822_BS,1623203,734822,0001,/ BS
1623264_778463_BS,1623264,778463,0100,/ BS
1623359_724138_BS,1623359,724138,0001,/ BS
1623704_756903_BS,1623704,756903,1000,/ BS
1623757_747820_BS,1623757,747820,1000,/ BS
1623829_720462_BS,1623829,720462,0100,/ BS
1623986_773605_BS,1623986,773605,1000,/ BS
1624133_758271_BS,1624133,758271,0100,/ BS
1624568_761963_BS,1624568,761963,1000,/ BS
1625601_775933_BS,1625601,775933,1000,/ BS
1625685_776853_BS,1625685,776853,0001,/ BS
1626038_778818_BS,1626038,778818,0010,/ BS
1626654_756674_BS,1626654,756674,1000,/ BS
1626798_773662_BS,1626798,773662,0100,/ BS
1626963_776309_BS,1626963,776309,1000,/ BS
1626999_765001_BS,1626999,765001,1000,/ BS
1627339_719800_BS,1627339,719800,1000,/ BS
1627403_766567_BS,1627403,766567,0010,/ BS
1627481_773042_BS,1627481,773042,0010,/ BS
1628183_723442_BS,1628183,723442,0010,/ BS
1628732_765626_BS,1628732,765626,0100,/ BS
1628796_745434_BS,1628796,745434,1000,/ BS
1629146_760023_BS,1629146,760023,0001,/ BS
1630175_748034_BS,1630175,748034,0100,/ BS
1630231_730268_BS,1630231,730268,0010,/ BS
1630424_727970_BS,1630424,727970,0100,/ BS
1630562_747377_BS,1630562,747377,0010,/ BS
1630663_754460_BS,1630663,754460,0010,/ BS
1630912_730456_BS,1630912,730456,0001,/ BS
1631317_774543_BS,1631317,774543,0001,/ BS
1631570_753667_BS,1631570,753667,0100,/ BS
1631583_741751_BS,1631583,741751,0001,/ BS
1631759_737229_BS,1631759,737229,1000,/ BS
1631797_729054_BS,1631797,729054,1000,/ BS
1631936_751592_BS,1631936,751592,0001,/ BS
1632129_749294_BS,1632129,749294,0001,/ BS
1632757_738871_BS,1632757,738871,0100,/ BS
1632861_721516_BS,1632861,721516,0001,/ BS
1633997_738626_BS,1633997,738626,0010,/ BS
1634071_769541_BS,1634071,769541,0100,/ BS
1634469_757774_BS,1634469,757774,0001,/ BS
1634714_773967_BS,1634714,773967,0010,/ BS
1634823_747922_BS,1634823,747922,0001,/ BS
1635550_721759_BS,1635550,721759,0010,/ BS
1636088_774244_BS,1636088,774244,0001,/ BS
1636333_721152_BS,1636333,721152,0100,/ BS
1636423_777923_BS,1636423,777923,0010,/ BS
1636494_760053_BS,1636494,760053,1000,/ BS
1636531_732992_BS,1636531,732992,0100,/ BS
1636674_776743_BS,1636674,776743,0001,/ BS
1636720_777961_BS,1636720,777961,0100,/ BS
1637059_746188_BS,1637059,746188,0100,/ BS
1637324_759857_BS,1637324,759857,0010,/ BS
1637634_759795_BS,1637634,759795,0100,/ BS
1637830_722050_BS,1637830,722050,1000,/ BS
1638029_775603_BS,1638029,775603,1000,/ BS
1638771_745397_BS,1638771,745397,1000,/ BS
1638937_744105_BS,1638937,744105,0010,/ BS
1639049_781795_BS,1639049,781795,1000,/ BS
1639334_720526_BS,1639334,720526,0010,/ BS
1639542_763777_BS,1639542,763777,0001,/ BS
1639820_719881_BS,1639820,719881,0100,/ BS
1640149_782643_BS,1640149,782643,0100,/ BS
1640192_739014_BS,1640192,739014,0010,/ BS
1640764_738482_BS,1640764,738482,1000,/ BS
1640855_740917_BS,1640855,740917,0001,/ BS
1640944_740221_BS,1640944,740221,0100,/ BS
1641294_720171_BS,1641294,720171,1000,/ BS
1641362_733812_BS,1641362,733812,0010,/ BS
1641581_754139_BS,1641581,754139,0010,/ BS
1641791_776893_BS,1641791,776893,0001,/ BS
1641914_754687_BS,1641914,754687,0100,/ BS
1642165_753507_BS,1642165,753507,1000,/ BS
1642175_735330_BS,1642175,735330,1000,/ BS
1642301_779988_BS,1642301,779988,1000,/ BS
1642409_720112_BS,1642409,720112,0001,/ BS
1643111_782315_BS,1643111,782315,1000,/ BS
1643282_764457_BS,1643282,764457,0010,/ BS
1643570_733084_BS,1643570,733084,0001,/ BS
1644037_734154_BS,1644037,734154,0100,/ BS
1644044_747485_BS,1644044,747485,0001,/ BS
1644325_767318_BS,1644325,767318,0100,/ BS
1644752_754545_BS,1644752,754545,0001,/ BS
1644755_764747_BS,1644755,764747,1000,/ BS
1644815_757987_BS,1644815,757987,1000,/ BS
1644864_746581_BS,1644864,746581,0010,/ BS
1644876_735473_BS,1644876,735473,0010,/ BS
1645574_741824_BS,1645574,741824,0010,/ BS
1645576_778791_BS,1645576,778791,0001,/ BS
1645579_744147_BS,1645579,744147,0001,/ BS
1645603_751826_BS,1645603,751826,1000,/ BS
1645613_771422_BS,1645613,771422,0100,/ BS
1645644_780618_BS,1645644,780618,0010,/ BS
1646022_771373_BS,1646022,771373,0010,/ BS
1646160_729377_BS,1646160,729377,0001,/ BS
1646960_734932_BS,1646960,734932,1000,/ BS
1646978_733218_BS,1646978,733218,0100,/ BS
1647118_724248_BS,1647118,724248,0100,/ BS
1647355_742860_BS,1647355,742860,1000,/ BS
1647888_723741_BS,1647888,723741,1000,/ BS
1647927_742327_BS,1647927,742327,0100,/ BS
1648279_763177_BS,1648279,763177,0001,/ BS
1648437_726538_BS,1648437,726538,0001,/ BS
1648603_755139_BS,1648603,755139,0010,/ BS
1648692_758382_BS,1648692,758382,0100,/ BS
1649748_750134_BS,1649748,750134,0100,/ BS
1653792_726415_BS,1653792,726415,0010,/ BS
