Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.4383,-122.1528,2011,8,24,3,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2012,7,10,1,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2012,7,26,2,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2012,9,7,3,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2013,6,22,1,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2013,7,10,2,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2013,7,23,3,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2013,9,12,4,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2014,6,29,1,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2014,7,16,2,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2014,8,18,3,,,,,,,
,HT,Gott,,,,NONE,,,Ht Wgott 2010,5587708,560163,50.43830247,-122.152788,2014,9,28,4,,,,,,,
RT Egott-100712-1,RT,Gott,SN,Georgia,Georgia F60,Georgia,1017,RT E Gott,RT E Gott,5590034,564366,50.4588,-122.0932,2012,7,10,1,,11,10,F60,1,54010c1,F
RT E Gott 1-60912-1,RT,Gott,SN,Breeze,Breeze F149,Breeze,1017,RT E Gott,RT E Gott,5590034,564366,50.4588,-122.0932,2012,9,6,3,,11,10,F149,1,HAY6-02-16c-b2,F
,RT,Gott,,,,NONE,,RT E Gott,RT E Gott,5590034,564366,50.4588,-122.0932,2012,7,26,2,,,,,,,
RT E Gtt2-040613-1,RT,Gott,SN,Jim's brother,Jim's brother M240,Jim_brother,1008,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,6,4,1,,18,9,M240,1,NAH7-02-31-d1,M
RT E Gtt2-040613-2,RT,Gott,SN,Jim's brother,Jim's brother M240,Jim_brother,1008,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,6,4,1,,18,9,M240,2,NAH7-02-31-d1,M
RT E Gtt2-220613-1A,RT,Gott,SN,Jim,Jim M239,Jim,1008,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,6,22,2,,17,9,M239,1,NAH7-02-31-c1,M
RT E Gott 2-290614-1,RT,Gott,SN,Jim's brother,Jim's brother M240,Jim_brother,1008,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2014,6,29,1,,20,20,M240,1,NAH7-02-31-d1,M
,RT,Gott,,,,NONE,,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,7,10,3,,,,,,,
,RT,Gott,,,,NONE,,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,7,23,4,,,,,,,
,RT,Gott,,,,NONE,,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2013,9,12,5,,,,,,,
,RT,Gott,,,,NONE,,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2014,7,16,2,,,,,,,
,RT,Gott,,,,NONE,,RT E Gott 2,RT E Gott 2,5587932,565289,50.4398,-122.0806,2014,8,18,3,,,,,,,
RT E Gtt 1-120913-,RT,Gott,SN,Jim's brother,Jim's brother M240,Jim_brother,1017,RT E Gott1,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,9,12,5,,11,7,M240,1,NAH7-02-31-d1,M
,RT,Gott,,,,NONE,,RT E Gott1,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,6,4,1,,,,,,,
,RT,Gott,,,,NONE,,RT E Gott1,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,6,22,2,,,,,,,
,RT,Gott,,,,NONE,,RT E Gott1,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,7,10,3,,,,,,,
,RT,Gott,,,,NONE,,RT E Gott1,RT E Gott1,5590034,564366,50.4588,-122.0932,2013,7,23,4,,,,,,,
,RT,Gott,,,,NONE,,RT W Gott 2014,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,6,11,1,,,,,,,
,RT,Gott,,,,NONE,,RT W Gott 2014,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,6,29,2,,,,,,,
,RT,Gott,,,,NONE,,RT W Gott 2014,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,7,16,3,,,,,,,
,RT,Gott,,,,NONE,,RT W Gott 2014,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,8,18,4,,,,,,,
,RT,Gott,,,,NONE,,RT W Gott 2014,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,9,28,5,,,,,,,
RT Wgott +1-260711-2,RT,Gott,SN,Scud,Scud M72,Scud,1013,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2011,7,26,2,,11,9,M72,1,54023a1,M
RT Wgott +1-240811-1,RT,Gott,SN,Georgia,Georgia F60,Georgia,1013,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2011,8,24,3,,10,9,F60,1,54010c1,F
RT W Gtt+1-220613-1,RT,Gott,SN,Jim,Jim M239,Jim,1013,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,22,2,,17,9,M239,1,NAH7-02-31-c1,M
RT W Gtt+1-220613-2,RT,Gott,SN,Jim,Jim M239,Jim,1013,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,22,2,,17,9,M239,2,NAH7-02-31-c1,M
RT W Gtt+1-220613-3,RT,Gott,SN,Jim,Jim M239,Jim,1013,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,22,2,,17,9,M239,3,NAH7-02-31-c1,M
RT Wgt+1-230713-,RT,Gott,SN,Jim's brother,Jim's brother M240,Jim_brother,1013,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,7,23,3,,11,7,M240,1,NAH7-02-31-d1,M
RT Wgtt 2-120913-,RT,Gott,SN,Jim's brother,Jim's brother M240,Jim_brother,1011,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,9,12,4,,11,7,M240,1,NAH7-02-31-d1,M
,RT,Gott,,,,NONE,,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2011,7,1,1,,,,,,,
,RT,Gott,,,,NONE,,RT Wgott +1,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,4,1,,,,,,,
Rt Gott W-260712-1,RT,Gott,SN,Jim,Jim M239,Jim,1011,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473,-122.1485,2012,7,26,2,,11,10,M239,1,NAH7-02-31-c1,M
RT W Gott 2-60912-1,RT,Gott,SN,Mike,Mike M107,Mike,1011,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473,-122.1485,2012,9,6,3,,11,10,M107,1,61024-e2,M
,RT,Gott,,,,NONE,,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473,-122.1485,2012,7,10,1,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,6,11,1,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,6,29,2,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,7,16,3,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,8,18,4,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 2,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,9,28,5,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 3,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,6,11,1,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 3,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,6,29,2,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 3,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,7,16,3,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 3,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,8,18,4,,,,,,,
,RT,Gott,,,,NONE,,Rt Wgott 3,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,9,28,5,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkely2,5593156,547584,50.48844982,-122.3292175,2013,7,3,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkely2,5593156,547584,50.48844982,-122.3292175,2013,7,23,2,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkely2,5593156,547584,50.48844982,-122.3292175,2013,9,22,3,,,,,,,
,HT,Halymore,,,,NONE,,,Ht Barkley  ,5593091,548516,50.4878,-122.3161,2011,6,24,1,,,,,,,
,HT,Halymore,,,,NONE,,,Ht Barkley  ,5593091,548516,50.4878,-122.3161,2011,7,11,2,,,,,,,
,HT,Halymore,,,,NONE,,,Ht Barkley  ,5593091,548516,50.4878,-122.3161,2011,8,7,3,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkley 2010,5593062,547124,50.48764,-122.33571,2010,7,13,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkley 2010,5593062,547124,50.48764,-122.33571,2010,8,8,2,,,,,,,
Ht Barkley-300812-1,HT,Halymore,SN,Terry ,Terry M320,Terry,33,,HT Barkley 2012,5593048,546550,50.4876,-122.3438,2012,8,30,2,,11,10,M320,1,DNA10-14,
,HT,Halymore,,,,NONE,,,HT Barkley 2012,5593048,546550,50.4876,-122.3438,2012,7,24,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkley 2012,5593048,546550,50.4875617,-122.3438061,2014,6,8,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkley 2012,5593048,546550,50.4875617,-122.3438061,2014,6,26,2,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkley 2012,5593048,546550,50.4875617,-122.3438061,2014,7,12,3,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkley 2012,5593048,546550,50.4875617,-122.3438061,2014,8,14,4,,,,,,,
,HT,Halymore,,,,NONE,,,HT Barkley 2012,5593048,546550,50.4875617,-122.3438061,2014,10,2,5,,,,,,,
,HT,Halymore,,,,NONE,,,HT Cowman,5588615,547609,50.44761303,-122.3294468,2012,7,24,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Cowman,5588615,547609,50.44761303,-122.3294468,2012,8,30,2,,,,,,,
,HT,Halymore,,,,NONE,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,6,26,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,7,12,2,,,,,,,
,HT,Halymore,,,,NONE,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,8,14,3,,,,,,,
,HT,Halymore,,,,NONE,,,HT Halemore 2014,5590279,543360,50.46290546,-122.3890922,2014,10,2,4,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore ,5590690,543566,50.46658623,-122.3861422,2013,7,3,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore ,5590690,543566,50.46658623,-122.3861422,2013,7,23,2,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore ,5590690,543566,50.46658623,-122.3861422,2013,9,22,3,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore 2010,5589416,542785,50.45519,-122.397296,2010,7,13,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore 2010,5589416,542785,50.45519,-122.397296,2010,8,8,2,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore 2010,5589416,542785,50.45519,-122.397296,2011,6,24,1,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore 2010,5589416,542785,50.45519,-122.397296,2011,7,11,2,,,,,,,
,HT,Halymore,,,,NONE,,,HT Haylmore 2010,5589416,542785,50.45519,-122.397296,2011,8,7,3,,,,,,,
C-2013-Hazel,C,Hawthorn ,SC,Hazel,Hailey F386,Hazel of Hawthorne,,,,5618943,525743,,,2013,5,31,0,X,,,F386,1,Ht Up Cadwal161011-1,F
GM07,C,Halymore,SN,Barkley,Barkley M69,Barkley,,,,,,,,2010,6,8,,,,,M69,1,5SNRB8,M
Capture Flats-20140913-1,C,Hope,SC,Flats,Flats  ,Flats  ,,,,5606391,501210,50.6094,-122.9829,2014,9,13,0,X,,, ,1,61019-a1,F
HT Hpe Sld-150713-1A,HT,Hope,SC,HT Hpe Sld-150713-1A,HT Hpe Sld-150713-1A,NewF01,82,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,7,15,2,,12,15,,1,HT Hpe Sld-150713-1A,F
HT Hpe Sld-150713-2,HT,Hope,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,82,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,7,15,2,,12,15,,1,HT Noe W-150713-1,M
HT HpeSld-300713-1A,HT,Hope,SC,Haily of the Hurly, Haily of the Hurly F390,Haily of the Hurly,82,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,7,30,3,,7,14,F390,1,HT Noel 1-170612-1C,F
,HT,Hope,,,,NONE,,,HT Hope Slide2010,5610731,502335,50.6484,-122.9670,2013,6,30,1,,,,,,,
,HT,Hope,,,,NONE,,,HT Hope Slide2010,5610731,502335,50.64843287,-122.9669724,2014,7,9,1,,,,,,,
,HT,Hope,,,,NONE,,,HT Hope Slide2010,5610731,502335,50.64843287,-122.9669724,2014,8,8,2,,,,,,,
,HT,Hope,,,,NONE,,,HT Hope Slide2010,5610731,502335,50.64843287,-122.9669724,2014,9,20,3,,,,,,,
,HT,Hope,,,,NONE,,,HT Hope Slide2012,5610731,502335,50.6484,-122.9670,2010,7,2,1,,,,,,,
DNA06-3,HT,Hope,SC,63024-f1,F127,F127,84,,HT Hope Slide2012,5610731,502335,50.6484,-122.9670,2010,7,19,2,,9,2,F127,1,63024-f1,F
DNA06-7C,HT,Hope,SC,61016-b1,M101,M101,84,,HT Hope Slide2012,5610731,502335,50.6484,-122.9670,2010,7,19,2,,9,2,M101,1,61016-b1,M
Ht U Hope061011-1,HT,Hope,SC,Huck,Huck M105,Huck,66,,Ht U Hope,5605892,502492,50.6049,-122.9648,2011,10,6,3,,9,17,M105,1,61021-b1,M
HT U Hpe-300613-2,HT,Hope,SC,Barkley ,Barkley M69,Barkley,66,,Ht U Hope,5605892,502492,50.6049,-122.9648,2013,6,30,1,,12,15,M69,1,5SNRB8,M
HT U Hpe-150713-2,HT,Hope,SC,HT Hpe Sld-150713-1A,HT Hpe Sld-150713-1A,NewF01,66,,Ht U Hope,5605892,502492,50.6049,-122.9648,2013,7,15,2,,12,15,,1,HT Hpe Sld-150713-1A,F
HT U Hpe-300713-P,HT,Hope,SC,HT Hpe Sld-150713-1A,HT Hpe Sld-150713-1A,NewF01,66,,Ht U Hope,5605892,502492,50.6049,-122.9648,2013,7,30,3,,7,14,,2,HT Hpe Sld-150713-1A,F
HT U Hope-80814-2,HT,Hope,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,66,,Ht U Hope,5605892,502492,50.6049,-122.9648,2014,8,8,2,,20,21,,1,RT L Noe-300713-T 2A,F
HT U Hope-20140920-2,HT,Hope,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,66,,Ht U Hope,5605892,502492,50.6049,-122.9648,2014,9,20,3,,11,18,,1,RT L Noe-300713-T 2A,F
,HT,Hope,,,,NONE,,,Ht U Hope,5605892,502492,50.6049,-122.9648,2011,7,14,1,,,,,,,
,HT,Hope,,,,NONE,,,Ht U Hope,5605892,502492,50.6049,-122.9648,2011,8,3,2,,,,,,,
,HT,Hope,,,,NONE,,,Ht U Hope,5605892,502492,50.60491472,-122.9647843,2012,6,17,1,,,,,,,
,HT,Hope,,,,NONE,,,Ht U Hope,5605892,502492,50.60491472,-122.9647843,2012,7,13,2,,,,,,,
,HT,Hope,,,,NONE,,,Ht U Hope,5605892,502492,50.60491472,-122.9647843,2012,8,2,3,,,,,,,
,HT,Hope,,,,NONE,,,Ht U Hope,5605892,502492,50.60491472,-122.9647843,2012,9,22,4,,,,,,,
,HT,Hope,,,,NONE,,,Ht U Hope,5605892,502492,50.6049,-122.9648,2014,7,9,1,,,,,,,
RT Hope061011-2,RT,Hope,SC,64019-c1,M133,M133,1024,RT  U Hope ,RT  U Hope ,5609292,502883,50.6354894,-122.9592324,2011,10,6,3,,3,7,M133,1,64019-c1,M
RT Hope061011-3,RT,Hope,SC,64019-c1,M133,M133,1024,RT  U Hope ,RT  U Hope ,5609292,502883,50.6354894,-122.9592324,2011,10,6,3,,3,7,M133,2,64019-c1,M
,RT,Hope,,,,NONE,,RT  U Hope ,RT  U Hope ,5609292,502883,50.6354894,-122.9592324,2011,7,14,1,,,,,,,
,RT,Hope,,,,NONE,,RT  U Hope ,RT  U Hope ,5609292,502883,50.6354894,-122.9592324,2011,8,3,2,,,,,,,
RT Hope 1-170612-1,RT,Hope,SC,Huck,Huck M105,Huck,1026,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,6,17,1,,13,14,M105,1,61021-b1,M
RT Hope 1-130712-3,RT,Hope,SC,Huck,Huck M105,Huck,1026,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,7,13,2,,7,13,M105,1,61021-b1,M
RT Hope 1-210912-2,RT,Hope,SC,Flats,Flats  ,Flats  ,1026,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,9,21,4,,6,11, ,1,61019-a1,F
RT Hpe1-300613-1,RT,Hope,SC,Brutus,Brutus M247,Brutus,1026,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2013,6,30,1,,12,15,M247,1,BH7-03-22d-j1,M
RT Hpe1-300713-1,RT,Hope,SC,Huck,Huck M105,Huck,1026,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2013,7,30,2,,6,11,M105,1,61021-b1,M
,RT,Hope,,,,NONE,,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2012,8,2,3,,,,,,,
,RT,Hope,,,,NONE,,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2013,8,8,3,,,,,,,
,RT,Hope,,,,NONE,,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,6,22,1,,,,,,,
,RT,Hope,,,,NONE,,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,7,9,2,,,,,,,
,RT,Hope,,,,NONE,,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,8,8,3,,,,,,,
,RT,Hope,,,,NONE,,RT Hope1,RT Hope1,5609292,502883,50.6354894,-122.9592324,2014,9,20,4,,,,,,,
RT U Hope-10812-1,RT,Hope,SC,Barkley ,Barkley M69,Barkley,1024,Rt U Hope,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,8,1,3,,6,11,M69,1,5SNRB8,M
RT U Hpe-300613-1,RT,Hope,SC,Huck,Huck M105,Huck,1024,Rt U Hope,Rt U Hope,5605925,502438,50.6052,-122.9655,2013,6,30,2,,12,15,M105,1,61021-b1,M
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,6,17,1,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,7,13,2,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,9,8,4,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052,-122.9655,2013,6,8,1,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052,-122.9655,2013,7,23,3,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,6,22,1,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,7,9,2,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,8,8,3,,,,,,,
,RT,Hope,,,,NONE,,Rt U Hope,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,9,20,4,,,,,,,
14-capture-Halle,C,Hurly,SC,Haily of the Hurly, Haily of the Hurly F390,Haily of the Hurly, ,,,5618322,513683, , ,2014,9,11, ,, , ,F390,1,HT Noel 1-170612-1C,F
HT-LPhelix-140611-2,HT,L Phelix,SC,62038-g1,M123,M123,58,,HT L Phelix,5601785,524686,50.5675,-122.6514,2011,6,14,1,,,,M123,1,62038-g1,M
HT L Phelix-140611-3b,HT,L Phelix,SC,Rock ,Rock  M128,Rock ,116,,HT L Phelix,5601785,524686,50.5675,-122.6514,2011,6,14,1,,9,16,M128,1,63025-c1,M
HT L Phelix-60612-1,HT,L Phelix,SC,Phelix,Phelix F134,Phelix,58,,HT L Phelix,5601785,524686,50.5675,-122.6514,2012,6,6,1,,13,14,F134,1,64021-e1,F
HT Phelix -60812-1,HT,L Phelix,SC,61016-b1,M101,M101,57,,HT L Phelix,5601785,524686,50.5675,-122.6514,2012,8,6,2,,13,14,M101,1,61016-b1,M
HT Phelix -60812-4,HT,L Phelix,SC,61016-b1,M101,M101,57,,HT L Phelix,5601785,524686,50.5675,-122.6514,2012,8,6,3,,13,14,M101,2,61016-b1,M
HT L Phelix-70714-1A,HT,L Phelix,SC,Ht Mcgill N-260811-1f, F389,F389,58,,HT L Phelix,5601785,524686,50.5675,-122.6514,2014,7,7,2,,20,22,F389,1,Ht Mcgill N-260811-1f,F
HT L Phelix-70714-1B,HT,L Phelix,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,58,,HT L Phelix,5601785,524686,50.5675,-122.6514,2014,7,7,2,,20,22,,1,RT Cad 18 km-230614-2,M
,HT,L Phelix,,,,NONE,,,HT L Phelix,5601785,524686,50.5675,-122.6514,2011,7,7,2,,,,,,,
,HT,L Phelix,,,,NONE,,,HT L Phelix,5601785,524686,50.5675,-122.6514,2012,7,7,2,,,,,,,
,HT,L Phelix,,,,NONE,,,HT L Phelix,5601790,524582,50.56751295,-122.6528938,2013,6,3,1,,,,,,,
,HT,L Phelix,,,,NONE,,,HT L Phelix,5601790,524582,50.56751295,-122.6528938,2013,6,15,2,,,,,,,
,HT,L Phelix,,,,NONE,,,HT L Phelix,5601785,524686,50.5675,-122.6514,2014,6,7,1,,,,,,,
Ht L Phelix 2010-70614-1,HT,L Phelix,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,62,,HT L Phelix2010,5602191,524681,50.5711,-122.6515,2014,6,7,1,,20,22,,1,RT Cad 18 km-230614-2,M
Ht L Phelix 2010-70614-2,HT,L Phelix,SC,RT Cad 18 km-230614-2,RT Cad 18 km-230614-2,NewM04,62,,HT L Phelix2010,5602191,524681,50.5711,-122.6515,2014,6,7,1,,20,22,,2,RT Cad 18 km-230614-2,M
,HT,L Phelix,,,,NONE,,,HT L Phelix2010,5602191,524681,50.57111,-122.65147,2010,6,23,1,,,,,,,
,HT,L Phelix,,,,NONE,,,HT L Phelix2010,5602191,524681,50.57111,-122.65147,2010,7,14,2,,,,,,,
,HT,L Phelix,,,,NONE,,,HT L Phelix2010,5602191,524681,50.5711,-122.6515,2014,7,7,2,,,,,,,
RT L Phelix-180512-1,RT,L Phelix,SC,Huck,Huck M105,Huck,1023,RT L Phelix,RT L Phelix,5601785,524686,50.5675,-122.6514,2012,5,18,1,,13,14,M105,1,61021-b1,M
RT L Phx-160513-1,RT,L Phelix,SC,Huck,Huck M105,Huck,1023,RT L Phelix,RT L Phelix,5601785,524686,50.5675,-122.6514,2013,5,16,1,,12,15,M105,1,61021-b1,M
RT L Phx-160513-2,RT,L Phelix,SC,Huck,Huck M105,Huck,1023,RT L Phelix,RT L Phelix,5601785,524686,50.5675,-122.6514,2013,5,16,1,,12,15,M105,2,61021-b1,M
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5674636,-122.6514257,2011,5,31,1,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5674636,-122.6514257,2011,6,14,2,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5674636,-122.6514257,2011,7,7,3,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5675,-122.6514,2012,6,6,2,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5675,-122.6514,2012,7,7,3,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5675,-122.6514,2013,5,16,1,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5675,-122.6514,2013,6,3,2,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5674636,-122.6514257,2014,5,12,1,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5674636,-122.6514257,2014,6,7,2,,,,,,,
,RT,L Phelix,,,,NONE,,RT L Phelix,RT L Phelix,5601785,524686,50.5674636,-122.6514257,2014,7,7,3,,,,,,,
HT Lost-290714-1A,HT,Lost Valley,SN,Barkley ,Barkley M69,Barkley,43,,HT Lost ,5596986,548604,50.5228,-122.3143,2014,7,29,1,,20,20,M69,1,5SNRB8,M
,HT,Lost Valley,,,,NONE,,,HT Lost ,5596986,548604,50.5228,-122.3143,2014,8,18,2,,,,,,,
,HT,Lost Valley,,,,NONE,,,HT Lost ,5596986,548604,50.5228,-122.3143,2014,9,15,3,,,,,,,
HT LValHel-190713-1A,HT,Lost Valley,SN,HT Cottonwood-60812-2A,M394,M394,46,,Ht Lost Valley Heli,5597466,547362,50.5272,-122.3318,2013,7,19,1,,18,9,M394,1,HT Cottonwood-60812-2A,M
HT LValHel-190713-1B,HT,Lost Valley,SN,HT Cottonwood-60812-2A,M394,M394,46,,Ht Lost Valley Heli,5597466,547362,50.5272,-122.3318,2013,7,19,1,,18,9,M394,2,HT Cottonwood-60812-2A,M
HT LValHel-190713-2C,HT,Lost Valley,SN,HT Cottonwood-60812-2A,M394,M394,46,,Ht Lost Valley Heli,5597466,547362,50.5272,-122.3318,2013,7,19,1,,18,9,M394,3,HT Cottonwood-60812-2A,M
HT LValHel-290713-1,HT,Lost Valley,SN,Barkley ,Barkley M69,Barkley,46,,Ht Lost Valley Heli,5597466,547362,50.5272,-122.3318,2013,7,29,2,,17,9,M69,1,5SNRB8,M
